ID	Concept_ID	Class	English	French	MSA	Dialect	Example	En_lemma_POS	Fr_lemma_POS	MSA_lemma_POS	CODA	Tokenization	CAPHI	Release Status	Release Note
27485	NUM_110	ClosedClass	twenty-four	vingt-quatre	أَرْبَعَة وَ+ عِشْرُون	JED	أربعة وعشرون  ولدا	twenty-four_NUM	vingt-quatre_NUM	OarobaE_NUM wa+_CCONJ Eicoruwn_NUM	اربعة وعشرين	اربعة و+ عشرين	2 a r b a 3 a # w 3 i sh r ii n	READY	
27486	NUM_110	ClosedClass	twenty-four	vingt-quatre	أَرْبَعَة وَ+ عِشْرُون	RIY	أربعة وعشرون  ولدا	twenty-four_NUM	vingt-quatre_NUM	OarobaE_NUM wa+_CCONJ Eicoruwn_NUM	اربعة وعشرين	اربعة و+ عشرين	2 a r b a 3 a # w 3 i sh r ii n	READY	
27504	NUM_111	ClosedClass	twenty-five	vingt-cinq	خَمْسَة وَ+ عِشْرُون	RIY	خمسة وعشرون  ولدا	twenty-five_NUM	vingt-cinq_NUM	xamos_NUM wa+_CCONJ Eicoruwn_NUM	خمس وعشرين	خمس و+ عشرين	kh a m s # u 3 i sh r ii n	CHECK	
27513	NUM_111	ClosedClass	twenty-five	vingt-cinq	خَمْسَة وَ+ عِشْرُون	JED	خمسة وعشرون  ولدا	twenty-five_NUM	vingt-cinq_NUM	xamos_NUM wa+_CCONJ Eicoruwn_NUM	خمس وعشرين	خمس و+ عشرين	kh a m s a # w 3 i sh r ii n	READY	
27516	NUM_111	ClosedClass	twenty-five	vingt-cinq	خَمْسَة وَ+ عِشْرُون	RIY	خمسة وعشرون  ولدا	twenty-five_NUM	vingt-cinq_NUM	xamos_NUM wa+_CCONJ Eicoruwn_NUM	خمس وعشرين	خمس و+ عشرين	kh a m s a # w 3 i sh r ii n	READY	
27534	NUM_112	ClosedClass	twenty-six	vingt-six	سِتَّة وَ+ عِشْرُون	RIY	ستة وعشرون  ولدا	twenty-six_NUM	vingt-six_NUM	sitX_NUM wa+_CCONJ Eicoruwn_NUM	ستة وعشرين	ستة و+ عشرين	s i t t # u 3 i sh r ii n	CHECK	
27541	NUM_112	ClosedClass	twenty-six	vingt-six	سِتَّة وَ+ عِشْرُون	JED	ستة وعشرون  ولدا	twenty-six_NUM	vingt-six_NUM	sitX_NUM wa+_CCONJ Eicoruwn_NUM	ستة وعشرين	ستة و+ عشرين	s i t t a # w 3 i sh r ii n	READY	
27544	NUM_112	ClosedClass	twenty-six	vingt-six	سِتَّة وَ+ عِشْرُون	RIY	ستة وعشرون  ولدا	twenty-six_NUM	vingt-six_NUM	sitX_NUM wa+_CCONJ Eicoruwn_NUM	ستة وعشرين	ستة و+ عشرين	s i t t a # w 3 i sh r ii n	READY	
27560	NUM_113	ClosedClass	twenty-seven	vingt-sept	سَبْعَة وَ+ عِشْرُون	RIY	سبعة وعشرون  ولدا	twenty-seven_NUM	vingt-sept_NUM	saboE_NUM wa+_CCONJ Eicoruwn_NUM	سبعة وعشرين	سبعة و+ عشرين	s a b 3 # u 3 i sh r ii n	CHECK	
27566	NUM_113	ClosedClass	twenty-seven	vingt-sept	سَبْعَة وَ+ عِشْرُون	JED	سبعة وعشرون  ولدا	twenty-seven_NUM	vingt-sept_NUM	saboE_NUM wa+_CCONJ Eicoruwn_NUM	سبعة وعشرين	سبعة و+ عشرين	s a b 3 a # w 3 i sh r ii n	READY	
27569	NUM_113	ClosedClass	twenty-seven	vingt-sept	سَبْعَة وَ+ عِشْرُون	RIY	سبعة وعشرون  ولدا	twenty-seven_NUM	vingt-sept_NUM	saboE_NUM wa+_CCONJ Eicoruwn_NUM	سبعة وعشرين	سبعة و+ عشرين	s a b 3 a # w 3 i sh r ii n	READY	
27589	NUM_114	ClosedClass	twenty-eight	vingt-huit	ثَمانِيَة وَ+ عِشْرُون	RIY	ثمانية وعشرون  ولدا	twenty-eight_NUM	vingt-huit_NUM	vamAniy_NUM wa+_CCONJ Eicoruwn_NUM	ثمان وعشرين	ثمان و+ عشرين	th m aa n # w 3 i sh r ii n	READY	
27600	NUM_114	ClosedClass	twenty-eight	vingt-huit	ثَمانِيَة وَ+ عِشْرُون	JED	ثمانية وعشرون  ولدا	twenty-eight_NUM	vingt-huit_NUM	vamAniy_NUM wa+_CCONJ Eicoruwn_NUM	ثمانية وعشرين	ثمانية و+ عشرين	t a m a n y a # w 3 i sh r ii n	READY	
27629	NUM_115	ClosedClass	twenty-nine	vingt-neuf	تِسْعَة وَ+ عِشْرُون	JED	تسعة و عشرون ولدا	twenty-nine_NUM	vingt-neuf_NUM	tisoE_NUM wa+_CCONJ Eicoruwn_NUM	تسعة وعشرين	تسعة و+ عشرين	t i s 3 a # w 3 i sh r ii n	READY	
27633	NUM_115	ClosedClass	twenty-nine	vingt-neuf	تِسْعَة وَ+ عِشْرُون	RIY	تسعة و عشرون ولدا	twenty-nine_NUM	vingt-neuf_NUM	tisoE_NUM wa+_CCONJ Eicoruwn_NUM	تسعة وعشرين	تسعة و+ عشرين	t i s 3 a # w 3 i sh r ii n	READY	
27651	NUM_116	ClosedClass	thirty	trente	ثَلاثُون	JED	ثلاثون ولدا	thirty_NUM	trente_NUM	valAvuwn_NUM	ثلاثين	ثلاثين	t a l a t ii n	READY	
27655	NUM_116	ClosedClass	thirty	trente	ثَلاثُون	JED	ثلاثون ولدا	thirty_NUM	trente_NUM	valAvuwn_NUM	ثلاثين	ثلاثين	t a l aa t ii n	READY	
27672	NUM_116	ClosedClass	thirty	trente	ثَلاثُون	RIY	ثلاثون ولدا	thirty_NUM	trente_NUM	valAvuwn_NUM	ثلاثين	ثلاثين	th a l aa th ii n	READY	
27677	NUM_116	ClosedClass	thirty	trente	ثَلاثُون	RIY	ثلاثون ولدا	thirty_NUM	trente_NUM	valAvuwn_NUM	ثلاثين	ثلاثين	th l aa th ii n	READY	
27682	NUM_117	ClosedClass	forty	quarante	أَرْبَعُون	RIY	أربعون ولدا	forty_NUM	quarante_NUM	OarobaEuwn_NUM	اربعين	اربعين	2 a r b 3 ii n	READY	
27689	NUM_117	ClosedClass	forty	quarante	أَرْبَعُون	JED	أربعون ولدا	forty_NUM	quarante_NUM	OarobaEuwn_NUM	اربعين	اربعين	2 a r b a 3 ii n	READY	
27719	NUM_118	ClosedClass	fifty	cinquante	خَمْسُون	JED	خمسون ولدا	fifty_NUM	cinquante_NUM	xamosuwn_NUM	خمسين	خمسين	kh a m s ii n	READY	
27724	NUM_118	ClosedClass	fifty	cinquante	خَمْسُون	RIY	خمسون ولدا	fifty_NUM	cinquante_NUM	xamosuwn_NUM	خمسين	خمسين	kh a m s ii n	READY	
27747	NUM_119	ClosedClass	sixty	soixante	سِتُّون	JED	ستون ولدا	sixty_NUM	soixante_NUM	sitXuwn_NUM	ستين	ستين	s i t t ii n	READY	
27752	NUM_119	ClosedClass	sixty	soixante	سِتُّون	RIY	ستون ولدا	sixty_NUM	soixante_NUM	sitXuwn_NUM	ستين	ستين	s i t t ii n	READY	
27769	NUM_120	ClosedClass	seventy	soixante-dix	سَبْعُون	JED	سبعون ولدا	seventy_NUM	soixante-dix_NUM	saboEuwn_NUM	سبعين	سبعين	s a b 3 ii n	READY	
27774	NUM_120	ClosedClass	seventy	soixante-dix	سَبْعُون	RIY	سبعون ولدا	seventy_NUM	soixante-dix_NUM	saboEuwn_NUM	سبعين	سبعين	s a b 3 ii n	READY	
27790	NUM_121	ClosedClass	eighty	quatre-vingt	ثَمانُون	JED	ثمانون ولدا	eighty_NUM	quatre-vingt_NUM	vamAnuwn_NUM	ثمانين	ثمانين	t a m a n ii n	READY	
27794	NUM_121	ClosedClass	eighty	quatre-vingt	ثَمانُون	JED	ثمانون ولدا	eighty_NUM	quatre-vingt_NUM	vamAnuwn_NUM	ثمانين	ثمانين	t a m aa n ii n	READY	
27802	NUM_121	ClosedClass	eighty	quatre-vingt	ثَمانُون	RIY	ثمانون ولدا	eighty_NUM	quatre-vingt_NUM	vamAnuwn_NUM	ثمانين	ثمانين	th a m aa n ii n	READY	
27810	NUM_121	ClosedClass	eighty	quatre-vingt	ثَمانُون	RIY	ثمانون ولدا	eighty_NUM	quatre-vingt_NUM	vamAnuwn_NUM	ثمانين	ثمانين	th m aa n ii n	READY	
27825	NUM_122	ClosedClass	ninety	quatre-vingt-dix	تِسْعُون	JED	تسعون ولدا	ninety_NUM	quatre-vingt-dix_NUM	tisoEuwn_NUM	تسعين	تسعين	t i s 3 ii n	READY	
27831	NUM_122	ClosedClass	ninety	quatre-vingt-dix	تِسْعُون	RIY	تسعون ولدا	ninety_NUM	quatre-vingt-dix_NUM	tisoEuwn_NUM	تسعين	تسعين	t i s 3 ii n	READY	
27852	NUM_123	ClosedClass	one hundred	cent	مِئَة	JED	مئة ولد	one_NUM hundred_NUM	cent_NUM	miQap_NUM	مية	مية	m i y y a t	READY	
27853	NUM_123	ClosedClass	one hundred	cent	مِئَة	RIY	مئة ولد	one_NUM hundred_NUM	cent_NUM	miQap_NUM	مية	مية	m i y y a t	READY	
27863	NUM_123	ClosedClass	one hundred	cent	مِئَة	JED	مئة ولد	one_NUM hundred_NUM	cent_NUM	miQap_NUM	مية	مية	m ii t	READY	
27866	NUM_123	ClosedClass	one hundred	cent	مِئَة	RIY	مئة ولد	one_NUM hundred_NUM	cent_NUM	miQap_NUM	مية	مية	m ii t	READY	
27883	NUM_124	ClosedClass	one thousand	mille	أَلْف	JED	ألف ولد	one_NUM thousand_NUM	mille_NUM	Oalof_NUM	الف	الف	2 a l f	READY	
27887	NUM_124	ClosedClass	one thousand	mille	أَلْف	RIY	ألف ولد	one_NUM thousand_NUM	mille_NUM	Oalof_NUM	الف	الف	2 a l f	READY	
27900	NUM_125	ClosedClass	ten thousand	dix-mille	عَشَرَة آلاف	JED	عشرة ألاف ولدا	ten_NUM thousand_NUM	dix-mille_NUM	Eacar_NUM Oalof_NUM	عشر آلاف	عشر آلاف	3 a sh a r # aa l aa f	READY	
27901	NUM_125	ClosedClass	ten thousand	dix-mille	عَشَرَة آلاف	RIY	عشرة ألاف ولدا	ten_NUM thousand_NUM	dix-mille_NUM	Eacar_NUM Oalof_NUM	عشر آلاف	عشر آلاف	3 a sh a r # aa l aa f	READY	
27935	NUM_126	ClosedClass	one hundred thousand	cent-mille	مِئَة أَلْف	JED	مئة ألف ولدا	one_NUM hundred_NUM thousand_NUM	cent-mille_NUM	miQap_NUM Oalof_NUM	مية الف	مية الف	m i y y a t # a l f	READY	
27947	NUM_126	ClosedClass	one hundred thousand	cent-mille	مِئَة أَلْف	JED	مئة ألف ولدا	one_NUM hundred_NUM thousand_NUM	cent-mille_NUM	miQap_NUM Oalof_NUM	مية الف	مية الف	m ii t # a l f	READY	
27949	NUM_126	ClosedClass	one hundred thousand	cent-mille	مِئَة أَلْف	RIY	مئة ألف ولدا	one_NUM hundred_NUM thousand_NUM	cent-mille_NUM	miQap_NUM Oalof_NUM	مية الف	مية الف	m ii t # a l f	READY	
27975	NUM_127	ClosedClass	one million	million	مِلْيُون	JED	مليون ولد	one_NUM million_NUM	million_NUM	miloyuwn_NUM	مليون	مليون	m i l y oo n	READY	
27978	NUM_127	ClosedClass	one million	million	مِلْيُون	RIY	مليون ولد	one_NUM million_NUM	million_NUM	miloyuwn_NUM	مليون	مليون	m i l y oo n	READY	
28003	NUM_128	ClosedClass	one billion	milliard	بِلْيُون	JED	بليون ولد	one_NUM billion_NUM	milliard_NUM	biloyuwn_NUM	بليون	بليون	b i l y oo n	READY	
28004	NUM_128	ClosedClass	one billion	milliard	بِلْيُون	RIY	بليون ولد	one_NUM billion_NUM	milliard_NUM	biloyuwn_NUM	بليون	بليون	b i l y oo n	READY	
28037	PREP_000	MixedClass	one	un	واحِد	JED		one_NUM	un_DET	wAHid_NOUN	واحد	واحد	w aa 7 i d	READY	
28041	PREP_000	MixedClass	one	un	واحِد	RIY		one_NUM	un_DET	wAHid_NOUN	واحد	واحد	w aa 7 i d	READY	
28053	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	JED		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	راكب	راكب	r aa k i b	READY	
28054	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	RIY		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	راكب	راكب	r aa k i b	READY	
28063	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	JED		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	على	على	3 a l a	READY	
28065	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	RIY		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	على	على	3 a l a	READY	
28085	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	JED		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	في	في	f ii	READY	
28087	PREP_001	MixedClass	aboard	à bord	عَلَى مَتْن	RIY		aboard_ADP	à_ADP bord_NOUN	EalaY_ADP maton_NOUN	في	في	f ii	READY	
28100	PREP_003	MixedClass	about	environ	حَوالَي	JED	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	تقريبا	تقريبا	t a g r ii b a n	READY	
28101	PREP_003	MixedClass	about	environ	حَوالَي	RIY	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	تقريبا	تقريبا	t a g r ii b a n	READY	
28109	PREP_003	MixedClass	about	environ	حَوالَي	JED	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	تقريبا	تقريبا	t a q r ii b a n	READY	
28114	PREP_003	MixedClass	about	environ	حَوالَي	RIY	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	تقريبا	تقريبا	t a q r ii b a n	READY	
28125	PREP_003	MixedClass	about	environ	حَوالَي	JED	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	حوالي	حوالي	7 a w aa l i	READY	
28130	PREP_003	MixedClass	about	environ	حَوالَي	RIY	Value Approximation	about_ADP	environ_ADV	HawAlay_NOUN	حوالي	حوالي	7 a w aa l i	READY	
28162	PREP_004	MixedClass	above	au-dessus	فَوْق	JED		above_ADP	au-dessus_ADV	fawoq_NOUN	على	على	3 a l a	READY	
28164	PREP_004	MixedClass	above	au-dessus	فَوْق	RIY		above_ADP	au-dessus_ADV	fawoq_NOUN	على	على	3 a l a	READY	
28179	PREP_004	MixedClass	above	au-dessus	فَوْق	JED		above_ADP	au-dessus_ADV	fawoq_NOUN	فوق	فوق	f oo g	READY	
28182	PREP_004	MixedClass	above	au-dessus	فَوْق	RIY		above_ADP	au-dessus_ADV	fawoq_NOUN	فوق	فوق	f oo g	READY	
28225	PREP_005	MixedClass	across	de l' autre côté	فِي ال+ جانِب ال+ آخَر	RIY		across_ADP	de_ADP le_DET autre_ADJ côté_NOUN	fiy_ADP Al+_DET jAnib_NOUN Al+_DET Mxar_ADJ	قبال	قبال	g i b aa l	READY	
28226	PREP_005	MixedClass	across	de l' autre côté	فِي ال+ جانِب ال+ آخَر	JED		across_ADP	de_ADP le_DET autre_ADJ côté_NOUN	fiy_ADP Al+_DET jAnib_NOUN Al+_DET Mxar_ADJ	قبال	قبال	g u b aa l	READY	
28234	PREP_005	MixedClass	across	de l' autre côté	فِي ال+ جانِب ال+ آخَر	RIY		across_ADP	de_ADP le_DET autre_ADJ côté_NOUN	fiy_ADP Al+_DET jAnib_NOUN Al+_DET Mxar_ADJ	مقابل	مقابل	m i g aa b i l	READY	
28235	PREP_005	MixedClass	across	de l' autre côté	فِي ال+ جانِب ال+ آخَر	JED		across_ADP	de_ADP le_DET autre_ADJ côté_NOUN	fiy_ADP Al+_DET jAnib_NOUN Al+_DET Mxar_ADJ	مقابل	مقابل	m u g aa b i l	READY	
28259	PREP_006	MixedClass	after	après	بَعْد	JED		after_ADP	après_ADP	baEod_NOUN	بعد	بعد	b a 3 d	READY	
28262	PREP_006	MixedClass	after	après	بَعْد	RIY		after_ADP	après_ADP	baEod_NOUN	بعد	بعد	b a 3 d	READY	
28273	PREP_006	MixedClass	after	après	بَعْد	JED		after_ADP	après_ADP	baEod_NOUN	بعدين	بعدين	b a 3 d ee n	READY	
28299	PREP_007	MixedClass	all	tout	كُلّ ، جَمِيع	RIY		all_DET	tout_ADV	kulX_DET , jamiyE_DET	كل	كل	k i l l	READY	
28313	PREP_007	MixedClass	all	tout	كُلّ ، جَمِيع	JED		all_DET	tout_ADV	kulX_DET , jamiyE_DET	كل	كل	k u l l	READY	
28318	PREP_009	MixedClass	along	au long	عَلَى طُول	JED		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	دغري	دغري	d u gh r i	READY	
28319	PREP_009	MixedClass	along	au long	عَلَى طُول	RIY		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	دغري	دغري	d u gh r i	READY	
28321	PREP_009	MixedClass	along	au long	عَلَى طُول	RIY		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	سيدا	سيدا	s ii d a	CHECK	Foreign
28322	PREP_009	MixedClass	along	au long	عَلَى طُول	JED		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	طوالي	طوالي	t. a w w aa l i	READY	
28324	PREP_009	MixedClass	along	au long	عَلَى طُول	RIY		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	طوالي	طوالي	t. a w w aa l i	READY	
28341	PREP_009	MixedClass	along	au long	عَلَى طُول	JED		along_ADP	au_ADP long_NOUN	EalaY_ADP Tuwl_NOUN	على طول	على طول	3 a l a # t. uu l	READY	
28362	PREP_010	MixedClass	among	parmi	بَيْنَ	JED		among_ADP	parmi_ADP	bayona_NOUN	بين	بين	b ee n	READY	
28366	PREP_010	MixedClass	among	parmi	بَيْنَ	RIY		among_ADP	parmi_ADP	bayona_NOUN	بين	بين	b ee n	READY	
28385	PREP_010	MixedClass	among	parmi	بَيْنَ	JED		among_ADP	parmi_ADP	bayona_NOUN	من بين	من بين	m i n # b ee n	READY	
28386	PREP_010	MixedClass	among	parmi	بَيْنَ	RIY		among_ADP	parmi_ADP	bayona_NOUN	من بين	من بين	m i n # b ee n	READY	
28387	PREP_010	MixedClass	among	parmi	بَيْنَ	JED		among_ADP	parmi_ADP	bayona_NOUN	من ضمن	من ضمن	m i n # d. i m n	READY	
28388	PREP_010	MixedClass	among	parmi	بَيْنَ	RIY		among_ADP	parmi_ADP	bayona_NOUN	من ضمن	من ضمن	m i n # dh. i m n	READY	
28396	PREP_011	ClosedClass	and	et	وَ+ ، وَ	JED		and_CCONJ	et_CCONJ	wa+_CCONJ , wa_CCONJ	و+	و+	u	READY	
28398	PREP_011	ClosedClass	and	et	وَ+ ، وَ	RIY		and_CCONJ	et_CCONJ	wa+_CCONJ , wa_CCONJ	و+	و+	u	READY	
28409	PREP_011	ClosedClass	and	et	وَ+ ، وَ	JED		and_CCONJ	et_CCONJ	wa+_CCONJ , wa_CCONJ	و+	و+	w	READY	
28413	PREP_011	ClosedClass	and	et	وَ+ ، وَ	RIY		and_CCONJ	et_CCONJ	wa+_CCONJ , wa_CCONJ	و+	و+	w	READY	
28447	PREP_013	MixedClass	then	ensuite	ثُمَّ	JED		then_CCONJ	ensuite_ADV	vumXa_CCONJ	بعدين	بعدين	b a 3 d ee n	READY	
28451	PREP_013	MixedClass	then	ensuite	ثُمَّ	RIY		then_CCONJ	ensuite_ADV	vumXa_CCONJ	بعدين	بعدين	b a 3 d ee n	READY	
28457	PREP_013	MixedClass	then	ensuite	ثُمَّ	RIY		then_CCONJ	ensuite_ADV	vumXa_CCONJ	ف+	ف+	f	CHECK	
28467	PREP_013	MixedClass	then	ensuite	ثُمَّ	JED		then_CCONJ	ensuite_ADV	vumXa_CCONJ	ف+	ف+	f a	READY	
28471	PREP_013	MixedClass	then	ensuite	ثُمَّ	RIY		then_CCONJ	ensuite_ADV	vumXa_CCONJ	ف+	ف+	f a	READY	
28477	PREP_013	MixedClass	then	ensuite	ثُمَّ	RIY		then_CCONJ	ensuite_ADV	vumXa_CCONJ	من ثم	من ثم	m i n # th a m m a	READY	
28497	PREP_014	MixedClass	another	autre	آخَر	JED		another_DET	autre_ADJ	Mxar_ADJ	ثاني	ثاني	t aa n i	READY	
28507	PREP_014	MixedClass	another	autre	آخَر	RIY		another_DET	autre_ADJ	Mxar_ADJ	ثاني	ثاني	th aa n i	READY	
28519	PREP_014	MixedClass	another	autre	آخَر	JED		another_DET	autre_ADJ	Mxar_ADJ	كمان	كمان	k a m aa n	READY	
28520	PREP_014	MixedClass	another	autre	آخَر	RIY		another_DET	autre_ADJ	Mxar_ADJ	كمان	كمان	k a m aa n	READY	
28533	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	JED	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	تقريبا	تقريبا	t a g r ii b a n	READY	
28535	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	RIY	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	تقريبا	تقريبا	t a g r ii b a n	READY	
28543	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	JED	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	تقريبا	تقريبا	t a q r ii b a n	READY	
28548	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	RIY	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	تقريبا	تقريبا	t a q r ii b a n	READY	
28576	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	JED	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	حوالي	حوالي	7 a w aa l i	READY	
28580	PREP_016	MixedClass	around	vers	حَوالَي ، حَول	RIY	Location Approximation	around_ADP	vers_ADP	HawAlay_NOUN , Hawol_NOUN	حوالي	حوالي	7 a w aa l i	READY	
28603	PREP_017	MixedClass	as	comme	كَ+	JED		as_ADP	comme_ADV	ka+_ADP	زي	زي	z a y y	READY	
28610	PREP_017	MixedClass	as	comme	كَ+	RIY		as_ADP	comme_ADV	ka+_ADP	ك+	ك+	k a	CHECK	
28615	PREP_017	MixedClass	as	comme	كَ+	JED		as_ADP	comme_ADV	ka+_ADP	ك+	ك+	k a	CHECK	
28618	PREP_017	MixedClass	as	comme	كَ+	RIY		as_ADP	comme_ADV	ka+_ADP	ك+	ك+	k a	CHECK	
28645	PREP_017	MixedClass	as	comme	كَ+	RIY		as_ADP	comme_ADV	ka+_ADP	مثل	مثل	m i th l	READY	
28647	PREP_018	ClosedClass	at	à	فِي	JED		at_ADP	à_ADP	fiy_ADP	الساعة	ال+ ساعة	2 a s s aa 3 a	READY	
28648	PREP_018	ClosedClass	at	à	فِي	RIY		at_ADP	à_ADP	fiy_ADP	الساعة	ال+ ساعة	2 a s s aa 3 a	READY	
28656	PREP_018	ClosedClass	at	à	فِي	JED		at_ADP	à_ADP	fiy_ADP	على	على	3 a l a	READY	
28657	PREP_018	ClosedClass	at	à	فِي	RIY		at_ADP	à_ADP	fiy_ADP	على	على	3 a l a	READY	
28701	PREP_019	MixedClass	at	chez	عِنْد	JED		at_ADP	chez_ADP	Einod_NOUN	عند	عند	3 i n d	READY	
28704	PREP_019	MixedClass	at	chez	عِنْد	RIY		at_ADP	chez_ADP	Einod_NOUN	عند	عند	3 i n d	READY	
28712	PREP_019	MixedClass	at	chez	عِنْد	JED		at_ADP	chez_ADP	Einod_NOUN	في	في	f i	READY	
28714	PREP_019	MixedClass	at	chez	عِنْد	RIY		at_ADP	chez_ADP	Einod_NOUN	في	في	f i	READY	
28734	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	JED		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	عشان	عشان	3 a sh aa n	READY	
28738	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	RIY		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	عشان	عشان	3 a sh aa n	READY	
28744	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	JED		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	علىشان	على+ شان	3 a l a sh aa n	CHECK	
28745	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	RIY		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	علىشان	على+ شان	3 a l a sh aa n	CHECK	
28762	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	JED		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	لان	ل+ ان	l i 2 a n n	READY	
28763	PREP_020	MixedClass	because	parce que	لِ+ أَنَّ	RIY		because_ADP	parce que_ADV	li+_ADP OanXa_SCONJ	لان	ل+ ان	l i 2 a n n	READY	
28796	PREP_021	MixedClass	before	avant	قَبْل	JED		before_ADP	avant_ADP	qabol_NOUN	قبل	قبل	g a b l	READY	
28797	PREP_021	MixedClass	before	avant	قَبْل	RIY		before_ADP	avant_ADP	qabol_NOUN	قبل	قبل	g a b l	READY	
28813	PREP_021	MixedClass	before	avant	قَبْل	JED		before_ADP	avant_ADP	qabol_NOUN	قدام	قدام	g u d d aa m	READY	
28814	PREP_021	MixedClass	before	avant	قَبْل	RIY		before_ADP	avant_ADP	qabol_NOUN	قدام	قدام	g u d d aa m	READY	
28815	PREP_022	MixedClass	behind	derrière	خَلْف	JED		behind_ADP	derrière_ADP	xalof_NOUN	بعد	بعد	b a 3 d	READY	
28816	PREP_022	MixedClass	behind	derrière	خَلْف	RIY		behind_ADP	derrière_ADP	xalof_NOUN	بعد	بعد	b a 3 d	READY	
28832	PREP_022	MixedClass	behind	derrière	خَلْف	JED		behind_ADP	derrière_ADP	xalof_NOUN	ورا	ورا	w a r a	READY	
28836	PREP_022	MixedClass	behind	derrière	خَلْف	RIY		behind_ADP	derrière_ADP	xalof_NOUN	ورا	ورا	w a r a	READY	
28860	PREP_023	MixedClass	beside	près	جِوار	JED		beside_ADP	près_ADV	jiwAr_NOUN	جنب	جنب	j a m b	READY	
28863	PREP_023	MixedClass	beside	près	جِوار	RIY		beside_ADP	près_ADV	jiwAr_NOUN	جنب	جنب	j a m b	READY	
28884	PREP_023	MixedClass	beside	près	جِوار	JED		beside_ADP	près_ADV	jiwAr_NOUN	عند	عند	3 i n d	READY	
28886	PREP_023	MixedClass	beside	près	جِوار	RIY		beside_ADP	près_ADV	jiwAr_NOUN	عند	عند	3 i n d	READY	
28906	PREP_024	MixedClass	between	entre	بَيْنَ	JED		between_ADP	entre_ADP	bayona_NOUN	بين	بين	b ee n	READY	
28910	PREP_024	MixedClass	between	entre	بَيْنَ	RIY		between_ADP	entre_ADP	bayona_NOUN	بين	بين	b ee n	READY	
28937	PREP_026	ClosedClass	but	mais	لٰكِنْ	JED		but_CCONJ	mais_CCONJ	lekino_CCONJ	بس	بس	b a s s	READY	
28939	PREP_026	ClosedClass	but	mais	لٰكِنْ	RIY		but_CCONJ	mais_CCONJ	lekino_CCONJ	بس	بس	b a s s	READY	
28958	PREP_026	ClosedClass	but	mais	لٰكِنْ	JED		but_CCONJ	mais_CCONJ	lekino_CCONJ	لكن	لكن	l aa k i n n	READY	
28959	PREP_026	ClosedClass	but	mais	لٰكِنْ	RIY		but_CCONJ	mais_CCONJ	lekino_CCONJ	لكن	لكن	l aa k i n n	READY	
28972	PREP_027	ClosedClass	by	par	بِ+	RIY		by_ADP	par_ADP	bi+_ADP	ب+	ب+	b	READY	
28987	PREP_027	ClosedClass	by	par	بِ+	JED		by_ADP	par_ADP	bi+_ADP	ب+	ب+	b i	READY	
28991	PREP_027	ClosedClass	by	par	بِ+	RIY		by_ADP	par_ADP	bi+_ADP	ب+	ب+	b i	READY	
29031	PREP_028	MixedClass	during	pendant	خِلال	JED		during_ADP	pendant_ADP	xilAl_NOUN	في	في	f i	READY	
